Year,Age,Female_population,Male_population,Total_population,ID
2011,97,52263.73,13379.31,65643.04,2011_97
2011,98,37733.93,8802.4,46536.33,2011_98
2011,99,24699.41,5290.49,29989.9,2011_99
2011,100,16963.86,3302.65,20266.51,2011_100
2011,101,10757.46,1815.56,12573.02,2011_101
2011,102,6661.33,1079.07,7740.4,2011_102
2011,103,4042.64,548.62,4591.26,2011_103
2011,104,2279.91,285.57,2565.48,2011_104
2011,105,1378.73,150.77,1529.5,2011_105
2011,106,655.49,75.74,731.23,2011_106
2011,107,349.84,41.45,391.29,2011_107
2011,108,205.92,25.48,231.4,2011_108
2011,109,98.49,14.8,113.29,2011_109
2011,110,120.15,18.08,138.23,2011_110
2012,0,1926803.8,2018143.65,3944947.45,2012_0
2012,1,1941935.0,2030569.67,3972504.67,2012_1
2012,2,1946421.78,2029408.56,3975830.34,2012_2
2012,3,1979378.68,2063175.73,4042554.41,2012_3
2012,4,2014820.21,2102717.41,4117537.62,2012_4
2012,5,2009743.57,2100377.0,4110120.57,2012_5
2012,6,1998381.22,2088156.38,4086537.6,2012_6
2012,7,1998796.96,2085532.58,4084329.54,2012_7
2012,8,1994836.61,2078651.52,4073488.13,2012_8
2012,9,1983689.38,2066106.71,4049796.09,2012_9
2012,10,2003012.32,2087939.73,4090952.05,2012_10
2012,11,2040141.47,2131875.14,4172016.61,2012_11
2012,12,2036542.24,2130909.01,4167451.25,2012_12
2012,13,2018734.66,2111850.22,4130584.88,2012_13
2012,14,2020897.56,2112475.75,4133373.31,2012_14
2012,15,2028226.28,2122978.47,4151204.75,2012_15
2012,16,2052590.41,2157866.26,4210456.67,2012_16
2012,17,2093116.79,2207809.07,4300925.86,2012_17
2012,18,2128023.0,2252567.38,4380590.38,2012_18
2012,19,2173747.37,2300562.35,4474309.72,2012_19
2012,20,2230939.64,2342974.49,4573914.13,2012_20
2012,21,2257132.28,2356149.61,4613281.89,2012_21
2012,22,2213452.49,2307395.33,4520847.82,2012_22
2012,23,2145865.15,2233670.78,4379535.93,2012_23
2012,24,2106523.86,2187121.51,4293645.37,2012_24
2012,25,2098589.64,2172411.84,4271001.48,2012_25
2012,26,2120835.27,2183986.05,4304821.32,2012_26
2012,27,2107570.79,2153097.71,4260668.5,2012_27
2012,28,2100488.63,2130754.26,4231242.89,2012_28
2012,29,2125487.19,2146173.16,4271660.35,2012_29
2012,30,2121343.98,2133384.27,4254728.25,2012_30
2012,31,2131389.98,2148083.99,4279473.97,2012_31
2012,32,2088793.7,2104117.48,4192911.18,2012_32
2012,33,2009468.77,2012124.46,4021593.23,2012_33
2012,34,1985196.68,1979882.8,3965079.48,2012_34
2012,35,1950213.65,1940276.7,3890490.35,2012_35
2012,36,1950831.4,1944369.33,3895200.73,2012_36
2012,37,1954478.87,1942785.84,3897264.71,2012_37
2012,38,1947624.23,1921588.47,3869212.7,2012_38
2012,39,2011154.26,1980880.62,3992034.88,2012_39
2012,40,2116548.68,2086613.96,4203162.64,2012_40
2012,41,2188284.76,2165589.51,4353874.27,2012_41
2012,42,2144398.34,2127385.92,4271784.26,2012_42
2012,43,2070006.06,2047896.28,4117902.34,2012_43
2012,44,2055981.68,2025669.74,4081651.42,2012_44
2012,45,2081446.43,2045779.48,4127225.91,2012_45
2012,46,2166907.42,2129542.5,4296449.92,2012_46
2012,47,2259223.3,2210149.82,4469373.12,2012_47
2012,48,2288585.93,2226333.25,4514919.18,2012_48
2012,49,2291676.99,2222861.48,4514538.47,2012_49
2012,50,2309956.06,2233388.36,4543344.42,2012_50
2012,51,2336827.51,2259173.13,4596000.64,2012_51
2012,52,2312150.9,2231480.55,4543631.45,2012_52
2012,53,2275339.39,2183136.89,4458476.28,2012_53
2012,54,2264163.36,2162160.52,4426323.88,2012_54
2012,55,2220035.14,2107934.15,4327969.29,2012_55
2012,56,2177022.53,2058838.96,4235861.49,2012_56
2012,57,2132458.71,2004222.01,4136680.72,2012_57
2012,58,2058270.34,1920868.56,3979138.9,2012_58
2012,59,1985342.57,1847106.72,3832449.29,2012_59
2012,60,1923774.42,1781046.72,3704821.14,2012_60
2012,61,1878370.33,1732087.69,3610458.02,2012_61
2012,62,1833958.58,1687219.48,3521178.06,2012_62
2012,63,1802700.05,1654013.07,3456713.12,2012_63
2012,64,1835094.5,1682579.3,3517673.8,2012_64
2012,65,1634734.04,1489774.04,3124508.08,2012_65
2012,66,1390452.8,1252822.39,2643275.19,2012_66
2012,67,1372454.23,1225012.98,2597467.21,2012_67
2012,68,1378736.39,1220934.39,2599670.78,2012_68
2012,69,1313531.9,1152420.75,2465952.65,2012_69
2012,70,1182552.75,1022451.39,2205004.14,2012_70
2012,71,1109130.46,946678.5,2055808.96,2012_71
2012,72,1052523.43,893889.65,1946413.08,2012_72
2012,73,1007383.07,846771.56,1854154.63,2012_73
2012,74,958397.46,791330.78,1749728.24,2012_74
2012,75,909967.13,738667.29,1648634.42,2012_75
2012,76,882918.23,702399.83,1585318.06,2012_76
2012,77,831473.75,648659.43,1480133.18,2012_77
2012,78,785971.55,600638.98,1386610.53,2012_78
2012,79,768329.47,572920.3,1341249.77,2012_79
2012,80,710161.98,529335.68,1239497.66,2012_80
2012,81,699137.5,504262.31,1203399.81,2012_81
2012,82,649740.79,448957.03,1098697.82,2012_82
2012,83,623549.72,413994.74,1037544.46,2012_83
2012,84,591962.1,376634.13,968596.23,2012_84
2012,85,543992.64,330226.47,874219.11,2012_85
2012,86,502543.93,287773.15,790317.08,2012_86
2012,87,463341.96,253198.68,716540.64,2012_87
2012,88,404373.72,211921.46,616295.18,2012_88
2012,89,355501.79,176113.67,531615.46,2012_89
2012,90,315697.14,148144.66,463841.8,2012_90
2012,91,258773.88,113893.38,372667.26,2012_91
2012,92,197677.27,81060.42,278737.69,2012_92
2012,93,165593.68,62806.44,228400.12,2012_93
2012,94,128178.92,45213.85,173392.77,2012_94
2012,95,96485.52,30986.1,127471.62,2012_95
2012,96,73424.18,21727.09,95151.27,2012_96
2012,97,55117.4,14378.29,69495.69,2012_97
2012,98,38126.85,9259.99,47386.84,2012_98
2012,99,26721.08,5816.55,32537.63,2012_99
2012,100,16993.25,3383.96,20377.21,2012_100
2012,101,11330.71,2089.55,13420.26,2012_101
2012,102,6889.36,1064.5,7953.86,2012_102
2012,103,4164.73,621.04,4785.77,2012_103
2012,104,2447.12,312.6,2759.72,2012_104
2012,105,1364.89,154.56,1519.45,2012_105
2012,106,802.71,82.77,885.48,2012_106
2012,107,342.48,38.74,381.22,2012_107
2012,108,202.84,18.82,221.66,2012_108
2012,109,110.92,13.19,124.11,2012_109
2012,110,110.65,20.8,131.45,2012_110
2013,0,1920266.72,2008810.69,3929077.41,2013_0
2013,1,1934962.46,2025768.78,3960731.24,2013_1
2013,2,1949141.18,2037469.5,3986610.68,2013_2
2013,3,1952749.13,2035187.34,3987936.47,2013_3
2013,4,1985075.5,2068456.43,4053531.93,2013_4
2013,5,2020091.38,2107943.84,4128035.22,2013_5
2013,6,2014881.94,2105571.29,4120453.23,2013_6
2013,7,2003752.57,2093133.21,4096885.78,2013_7
2013,8,2004380.61,2090415.79,4094796.4,2013_8
2013,9,2000484.61,2083620.75,4084105.36,2013_9
2013,10,1989297.39,2071074.33,4060371.72,2013_10
2013,11,2008732.56,2092993.4,4101725.96,2013_11
2013,12,2045927.21,2136971.87,4182899.08,2013_12
2013,13,2042136.33,2136157.24,4178293.57,2013_13
2013,14,2024570.48,2117531.1,4142101.58,2013_14
2013,15,2027383.4,2118927.87,4146311.27,2013_15
2013,16,2035913.29,2131188.54,4167101.83,2013_16
2013,17,2062398.06,2168821.13,4231219.19,2013_17
2013,18,2105159.42,2220911.93,4326071.35,2013_18
2013,19,2140835.33,2266948.01,4407783.34,2013_19
2013,20,2186394.87,2315495.84,4501890.71,2013_20
2013,21,2244527.89,2359316.21,4603844.1,2013_21
2013,22,2272084.48,2372754.57,4644839.05,2013_22
2013,23,2229148.87,2322762.16,4551911.03,2013_23
2013,24,2161891.78,2247561.01,4409452.79,2013_24
2013,25,2122570.88,2200046.7,4322617.58,2013_25
2013,26,2113932.27,2184581.06,4298513.33,2013_26
2013,27,2135328.07,2195272.17,4330600.24,2013_27
2013,28,2120713.91,2163054.33,4283768.24,2013_28
2013,29,2112328.38,2140247.23,4252575.61,2013_29
2013,30,2136117.58,2154603.94,4290721.52,2013_30
2013,31,2130373.03,2140537.54,4270910.57,2013_31
2013,32,2139189.46,2154360.41,4293549.87,2013_32
2013,33,2095696.14,2109091.32,4204787.46,2013_33
2013,34,2015577.47,2016352.05,4031929.52,2013_34
2013,35,1990568.08,1983556.0,3974124.08,2013_35
2013,36,1954995.57,1942677.58,3897673.15,2013_36
2013,37,1955018.52,1946224.58,3901243.1,2013_37
2013,38,1957990.83,1943989.05,3901979.88,2013_38
2013,39,1950421.66,1922202.87,3872624.53,2013_39
2013,40,2013079.72,1980603.5,3993683.22,2013_40
2013,41,2117644.08,2085521.92,4203166.0,2013_41
2013,42,2188661.92,2163447.96,4352109.88,2013_42
2013,43,2144205.97,2124245.62,4268451.59,2013_43
2013,44,2069487.63,2044306.16,4113793.79,2013_44
2013,45,2054661.57,2021331.37,4075992.94,2013_45
2013,46,2079240.55,2040627.08,4119867.63,2013_46
2013,47,2164101.38,2123327.14,4287428.52,2013_47
2013,48,2255657.53,2202412.85,4458070.38,2013_48
2013,49,2284174.98,2217417.1,4501592.08,2013_49
2013,50,2286476.48,2212707.87,4499184.35,2013_50
2013,51,2303849.71,2221682.15,4525531.86,2013_51
2013,52,2329746.62,2246291.94,4576038.56,2013_52
2013,53,2304641.16,2217691.53,4522332.69,2013_53
2013,54,2267297.26,2168584.63,4435881.89,2013_54
2013,55,2255424.53,2146284.62,4401709.15,2013_55
2013,56,2210710.55,2091002.93,4301713.48,2013_56
2013,57,2167328.05,2041195.57,4208523.62,2013_57
2013,58,2122350.71,1985863.45,4108214.16,2013_58
2013,59,2047894.81,1901918.44,3949813.25,2013_59
2013,60,1974374.12,1827652.93,3802027.05,2013_60
2013,61,1912257.48,1761024.51,3673281.99,2013_61
2013,62,1866196.76,1711361.72,3577558.48,2013_62
2013,63,1820771.33,1665649.67,3486421.0,2013_63
2013,64,1788199.66,1631278.82,3419478.48,2013_64
2013,65,1819040.01,1658135.2,3477175.21,2013_65
2013,66,1619193.65,1466500.43,3085694.08,2013_66
2013,67,1376124.89,1231559.51,2607684.4,2013_67
2013,68,1356629.28,1202335.92,2558965.2,2013_68
2013,69,1360962.82,1196402.95,2557365.77,2013_69
2013,70,1295015.6,1127573.9,2422589.5,2013_70
2013,71,1164532.18,998641.71,2163173.89,2013_71
2013,72,1090549.27,922643.13,2013192.4,2013_72
2013,73,1032990.98,869035.4,1902026.38,2013_73
2013,74,986657.1,820996.6,1807653.7,2013_74
2013,75,936637.31,764935.56,1701572.87,2013_75
2013,76,887062.6,711640.98,1598703.58,2013_76
2013,77,858259.34,674190.16,1532449.5,2013_77
2013,78,805662.15,619899.62,1425561.77,2013_78
2013,79,758834.04,571295.77,1330129.81,2013_79
2013,80,738782.34,541974.08,1280756.42,2013_80
2013,81,677938.82,497360.71,1175299.53,2013_81
2013,82,663329.13,470220.61,1133549.74,2013_82
2013,83,613168.96,415031.38,1028200.34,2013_83
2013,84,584049.74,379123.49,963173.23,2013_84
2013,85,550269.05,341594.86,891863.91,2013_85
2013,86,500985.56,296083.31,797068.87,2013_86
2013,87,457770.26,254714.54,712484.8,2013_87
2013,88,417043.23,220747.11,637790.34,2013_88
2013,89,359116.04,181823.59,540939.63,2013_89
2013,90,310782.65,148365.03,459147.68,2013_90
2013,91,271829.0,122288.63,394117.63,2013_91
2013,92,218824.92,92108.67,310933.59,2013_92
2013,93,164252.54,64158.09,228410.63,2013_93
2013,94,134257.97,48046.23,182304.2,2013_94
2013,95,101298.44,33682.93,134981.37,2013_95
2013,96,74579.24,22379.49,96958.73,2013_96
2013,97,55151.48,15208.58,70360.06,2013_97
2013,98,40237.35,9757.93,49995.28,2013_98
2013,99,27240.98,6049.2,33290.18,2013_99
2013,100,18462.77,3713.93,22176.7,2013_100
2013,101,11415.05,2077.86,13492.91,2013_101
2013,102,7232.01,1238.48,8470.49,2013_102
2013,103,4323.81,616.47,4940.28,2013_103
2013,104,2545.14,352.02,2897.16,2013_104
2013,105,1394.61,160.58,1555.19,2013_105
2013,106,785.87,86.56,872.43,2013_106
2013,107,437.69,42.77,480.46,2013_107
2013,108,199.48,21.26,220.74,2013_108
2013,109,107.84,11.56,119.4,2013_109
2013,110,113.56,26.74,140.3,2013_110
2014,0,1926006.98,2017217.29,3943224.27,2014_0
2014,1,1929018.68,2017443.32,3946462.0,2014_1
2014,2,1942838.12,2033647.64,3976485.76,2014_2
2014,3,1956209.86,2044156.21,4000366.07,2014_3
2014,4,1959167.28,2041321.97,4000489.25,2014_4
2014,5,1990986.59,2074287.65,4065274.24,2014_5
2014,6,2025725.36,2113595.3,4139320.66,2014_6
2014,7,2020638.64,2111125.05,4131763.69,2014_7
2014,8,2009750.06,2098537.92,4108287.98,2014_8
2014,9,2010390.6,2095825.76,4106216.36,2014_9
2014,10,2006411.47,2088954.62,4095366.09,2014_10
2014,11,1995146.5,2076527.25,4071673.75,2014_11
2014,12,2014521.33,2098494.77,4113016.1,2014_12
2014,13,2051801.88,2142669.88,4194471.76,2014_13
2014,14,2048372.61,2142496.16,4190868.77,2014_14
2014,15,2031632.71,2124876.92,4156509.63,2014_15
2014,16,2035749.24,2127881.84,4163631.08,2014_16
2014,17,2046294.21,2142755.84,4189050.05,2014_17
2014,18,2075111.76,2182779.61,4257891.37,2014_18
2014,19,2118513.56,2236154.66,4354668.22,2014_19
2014,20,2153526.95,2281054.24,4434581.19,2014_20
2014,21,2200098.93,2329892.78,4529991.71,2014_21
2014,22,2260015.15,2375189.25,4635204.4,2014_22
2014,23,2288585.8,2388436.09,4677021.89,2014_23
2014,24,2245928.29,2336780.27,4582708.56,2014_24
2014,25,2178436.12,2260219.08,4438655.2,2014_25
2014,26,2138480.8,2212158.31,4350639.11,2014_26
2014,27,2129121.37,2196348.75,4325470.12,2014_27
2014,28,2149110.19,2205775.04,4354885.23,2014_28
2014,29,2133342.82,2172974.52,4306317.34,2014_29
2014,30,2124079.56,2149427.49,4273507.05,2014_30
2014,31,2145858.98,2162428.51,4308287.49,2014_31
2014,32,2138620.27,2147411.25,4286031.52,2014_32
2014,33,2146543.76,2159916.16,4306459.92,2014_33
2014,34,2102186.99,2113519.77,4215706.76,2014_34
2014,35,2021130.06,2020024.85,4041154.91,2014_35
2014,36,1995554.71,1986048.36,3981603.07,2014_36
2014,37,1959456.7,1944604.02,3904060.72,2014_37
2014,38,1958929.15,1947617.38,3906546.53,2014_38
2014,39,1961144.88,1945042.85,3906187.73,2014_39
2014,40,1952620.95,1922380.72,3875001.67,2014_40
2014,41,2014512.74,1979965.28,3994478.02,2014_41
2014,42,2118345.31,2083913.42,4202258.73,2014_42
2014,43,2188500.37,2160579.5,4349079.87,2014_43
2014,44,2143630.24,2120672.78,4264303.02,2014_44
2014,45,2068281.05,2039868.76,4108149.81,2014_45
2014,46,2052757.78,2016151.7,4068909.48,2014_46
2014,47,2076847.22,2034831.08,4111678.3,2014_47
2014,48,2160844.5,2116086.98,4276931.48,2014_48
2014,49,2251457.06,2193793.81,4445250.87,2014_49
2014,50,2279007.58,2207316.36,4486323.94,2014_50
2014,51,2280307.15,2201160.01,4481467.16,2014_51
2014,52,2296824.75,2209111.18,4505935.93,2014_52
2014,53,2322188.73,2232513.99,4554702.72,2014_53
2014,54,2296556.17,2202884.09,4499440.26,2014_54
2014,55,2258496.92,2152573.66,4411070.58,2014_55
2014,56,2245802.8,2128858.98,4374661.78,2014_56
2014,57,2200635.48,2072867.97,4273503.45,2014_57
2014,58,2156868.09,2022156.26,4179024.35,2014_58
2014,59,2111528.52,1966059.23,4077587.75,2014_59
2014,60,2036519.15,1881638.47,3918157.62,2014_60
2014,61,1962475.52,1806689.05,3769164.57,2014_61
2014,62,1899921.1,1739373.45,3639294.55,2014_62
2014,63,1853114.8,1688879.02,3541993.82,2014_63
2014,64,1806604.13,1642528.36,3449132.49,2014_64
2014,65,1772622.46,1607274.12,3379896.58,2014_65
2014,66,1801686.91,1632274.69,3433961.6,2014_66
2014,67,1602408.84,1441837.52,3044246.36,2014_67
2014,68,1360556.03,1208950.25,2569506.28,2014_68
2014,69,1339478.06,1178362.39,2517840.45,2014_69
2014,70,1342043.0,1170526.47,2512569.47,2014_70
2014,71,1275589.82,1101488.34,2377078.16,2014_71
2014,72,1145397.35,973402.28,2118799.63,2014_72
2014,73,1070661.24,897175.69,1967836.93,2014_73
2014,74,1012026.8,842790.57,1854817.37,2014_74
2014,75,964530.23,793821.16,1758351.39,2014_75
2014,76,913400.93,737223.5,1650624.43,2014_76
2014,77,862547.37,683342.9,1545890.27,2014_77
2014,78,831907.44,644624.74,1476532.18,2014_78
2014,79,778126.58,589880.98,1368007.56,2014_79
2014,80,729913.38,540686.91,1270600.29,2014_80
2014,81,707478.35,509803.88,1217282.23,2014_81
2014,82,643914.83,463737.27,1107652.1,2014_82
2014,83,625636.55,435094.53,1060731.08,2014_83
2014,84,574765.4,380493.39,955258.79,2014_84
2014,85,542563.07,344103.42,886666.49,2014_85
2014,86,506605.26,306350.3,812955.56,2014_86
2014,87,456715.3,262007.31,718722.61,2014_87
2014,88,411850.91,222052.17,633903.08,2014_88
2014,89,370634.42,189360.32,559994.74,2014_89
2014,90,314443.26,153242.01,467685.27,2014_90
2014,91,267735.91,122612.16,390348.07,2014_91
2014,92,229916.77,99048.94,328965.71,2014_92
2014,93,181419.35,72205.7,253625.05,2014_93
2014,94,133098.65,49221.52,182320.17,2014_94
2014,95,106401.17,35979.35,142380.52,2014_95
2014,96,78163.76,24383.25,102547.01,2014_96
2014,97,56085.72,15703.01,71788.73,2014_97
2014,98,40062.05,10415.23,50477.28,2014_98
2014,99,28434.01,6430.63,34864.64,2014_99
2014,100,18916.74,3910.11,22826.85,2014_100
2014,101,12315.08,2243.82,14558.9,2014_101
2014,102,7415.45,1205.8,8621.25,2014_102
2014,103,4423.93,720.44,5144.37,2014_103
2014,104,2619.76,347.45,2967.21,2014_104
2014,105,1486.11,190.0,1676.11,2014_105
2014,106,792.59,87.58,880.17,2014_106
2014,107,423.86,43.56,467.42,2014_107
2014,108,234.69,17.02,251.71,2014_108
2014,109,86.93,9.21,96.14,2014_109
2014,110,120.95,22.1,143.05,2014_110
2015,0,1938414.48,2031183.98,3969598.46,2015_0
2015,1,1935269.92,2026456.82,3961726.74,2015_1
2015,2,1937577.4,2026276.59,3963853.99,2015_2
2015,3,1950631.92,2041389.32,3992021.24,2015_3
2015,4,1963389.79,2051228.65,4014618.44,2015_4
2015,5,1965841.79,2047982.52,4013824.31,2015_5
2015,6,1997270.88,2080654.16,4077925.04,2015_6
2015,7,2031938.91,2119881.55,4151820.46,2015_7
2015,8,2026906.39,2117278.88,4144185.27,2015_8
2015,9,2016054.88,2104685.97,4120740.85,2015_9
2015,10,2016811.09,2101877.35,4118688.44,2015_10
2015,11,2012558.18,2095021.88,4107580.06,2015_11
2015,12,2001164.87,2082601.95,4083766.82,2015_12
2015,13,2020891.52,2104825.5,4125717.02,2015_13
2015,14,2058584.1,2149769.04,4208353.14,2015_14
2015,15,2056210.5,2150759.36,4206969.86,2015_15
2015,16,2040695.28,2134553.93,4175249.21,2015_16
2015,17,2046830.25,2140081.77,4186912.02,2015_17
2015,18,2059830.76,2157794.82,4217625.58,2015_18
2015,19,2089171.56,2199429.74,4288601.3,2015_19
2015,20,2131848.21,2251233.58,4383081.79,2015_20
2015,21,2167782.4,2296241.46,4464023.86,2015_21
2015,22,2216285.59,2346552.39,4562837.98,2015_22
2015,23,2277459.41,2392368.83,4669828.24,2015_23
2015,24,2306538.6,2404157.14,4710695.74,2015_24
2015,25,2263725.89,2351233.62,4614959.51,2015_25
2015,26,2195702.91,2274195.08,4469897.99,2015_26
2015,27,2155239.0,2225780.19,4381019.19,2015_27
2015,28,2144471.54,2209258.47,4353730.01,2015_28
2015,29,2163081.46,2217885.35,4380966.81,2015_29
2015,30,2146435.82,2184109.11,4330544.93,2015_30
2015,31,2135247.06,2159518.63,4294765.69,2015_31
2015,32,2155312.04,2171403.55,4326715.59,2015_32
2015,33,2147189.3,2154971.49,4302160.79,2015_33
2015,34,2154364.05,2166218.83,4320582.88,2015_34
2015,35,2108781.75,2118582.78,4227364.53,2015_35
2015,36,2026845.42,2023901.78,4050747.2,2015_36
2015,37,2000668.87,1989218.32,3989887.19,2015_37
2015,38,1964106.09,1947097.24,3911203.33,2015_38
2015,39,1962859.73,1949605.14,3912464.87,2015_39
2015,40,1964017.93,1946142.52,3910160.45,2015_40
2015,41,1954844.09,1922623.85,3877467.94,2015_41
2015,42,2015994.15,1979415.68,3995409.83,2015_42
2015,43,2118761.43,2082309.35,4201070.78,2015_43
2015,44,2188299.63,2157937.38,4346237.01,2015_44
2015,45,2142705.59,2116741.07,4259446.66,2015_45
2015,46,2066766.41,2035072.48,4101838.89,2015_46
2015,47,2050709.06,2010930.27,4061639.33,2015_47
2015,48,2073934.55,2028453.11,4102387.66,2015_48
2015,49,2157070.64,2108330.38,4265401.02,2015_49
2015,50,2246462.93,2184305.23,4430768.16,2015_50
2015,51,2273040.95,2196284.13,4469325.08,2015_51
2015,52,2273624.56,2189235.25,4462859.81,2015_52
2015,53,2289506.29,2195823.48,4485329.77,2015_53
2015,54,2314225.55,2217629.71,4531855.26,2015_54
2015,55,2287850.27,2186814.39,4474664.66,2015_55
2015,56,2248986.95,2135261.61,4384248.56,2015_56
2015,57,2235605.54,2110464.22,4346069.76,2015_57
2015,58,2189896.68,2053569.57,4243466.25,2015_58
2015,59,2145850.25,2001995.49,4147845.74,2015_59
2015,60,2099941.1,1945066.75,4045007.85,2015_60
2015,61,2024357.53,1859794.93,3884152.46,2015_61
2015,62,1949870.16,1784310.62,3734180.78,2015_62
2015,63,1886617.46,1716297.51,3602914.97,2015_63
2015,64,1839034.75,1665359.25,3504394.0,2015_64
2015,65,1791269.0,1618464.9,3409733.9,2015_65
2015,66,1755966.97,1582136.62,3338103.59,2015_66
2015,67,1783148.39,1604864.05,3388012.44,2015_67
2015,68,1584574.01,1415682.09,3000256.1,2015_68
2015,69,1343902.12,1185041.46,2528943.58,2015_69
2015,70,1321174.58,1153026.86,2474201.44,2015_70
2015,71,1321977.53,1143410.69,2465388.22,2015_71
2015,72,1254697.34,1073687.26,2328384.6,2015_72
2015,73,1124591.38,946544.92,2071136.3,2015_73
2015,74,1049048.15,870171.44,1919219.59,2015_74
2015,75,989445.43,815025.4,1804470.83,2015_75
2015,76,940701.5,765226.32,1705927.82,2015_76
2015,77,888280.01,708108.85,1596388.86,2015_77
2015,78,836202.8,653563.24,1489766.04,2015_78
2015,79,803671.61,613641.24,1417312.85,2015_79
2015,80,748639.2,558484.7,1307123.9,2015_80
2015,81,699149.36,508836.49,1207985.85,2015_81
2015,82,674140.06,476449.9,1150589.96,2015_82
2015,83,608420.93,429754.64,1038175.57,2015_83
2015,84,586554.39,399459.63,986014.02,2015_84
2015,85,534702.7,346236.33,880939.03,2015_85
2015,86,500598.56,309549.75,810148.31,2015_86
2015,87,462604.33,272009.18,734613.51,2015_87
2015,88,412810.78,229261.07,642071.85,2015_88
2015,89,367045.52,190888.62,557934.14,2015_89
2015,90,325659.17,160468.48,486127.65,2015_90
2015,91,271584.46,127049.12,398633.58,2015_91
2015,92,227232.26,99405.21,326637.47,2015_92
2015,93,191353.06,78319.35,269672.41,2015_93
2015,94,147598.39,55733.96,203332.35,2015_94
2015,95,106099.59,37057.52,143157.11,2015_95
2015,96,82689.05,26325.59,109014.64,2015_96
2015,97,59343.63,17063.89,76407.52,2015_97
2015,98,41162.08,10740.88,51902.96,2015_98
2015,99,28691.81,6905.09,35596.9,2015_99
2015,100,19731.66,4157.72,23889.38,2015_100
2015,101,12866.18,2388.99,15255.17,2015_101
2015,102,7980.21,1360.75,9340.96,2015_102
2015,103,4628.34,679.75,5308.09,2015_103
2015,104,2711.86,403.41,3115.27,2015_104
2015,105,1524.85,187.43,1712.28,2015_105
2015,106,835.94,92.99,928.93,2015_106
2015,107,445.57,47.58,493.15,2015_107
2015,108,227.86,26.76,254.62,2015_108
2015,109,100.69,10.34,111.03,2015_109
2015,110,120.88,19.79,140.67,2015_110
2016,0,1941793.37,2031884.03,3973677.4,2016_0
2016,1,1948076.14,2040671.63,3988747.77,2016_1
2016,2,1944374.7,2035824.03,3980198.73,2016_2
2016,3,1945925.61,2034717.32,3980642.93,2016_3
2016,4,1958391.08,2049080.08,4007471.16,2016_4
2016,5,1970714.57,2058564.95,4029279.52,2016_5
2016,6,1972706.58,2055011.84,4027718.42,2016_6
2016,7,2003889.95,2087486.4,4091376.35,2016_7
2016,8,2038341.02,2126604.77,4164945.79,2016_8
2016,9,2033296.81,2124015.95,4157312.76,2016_9
2016,10,2022738.61,2111385.66,4134124.27,2016_10
2016,11,2023224.12,2108437.94,4131662.06,2016_11
2016,12,2018919.76,2101635.16,4120554.92,2016_12
2016,13,2008006.97,2089498.27,4097505.24,2016_13
2016,14,2028184.19,2112302.38,4140486.57,2016_14
2016,15,2066912.55,2158345.2,4225257.75,2016_15
2016,16,2065578.27,2160774.27,4226352.54,2016_16
2016,17,2052125.23,2147129.53,4199254.76,2016_17
2016,18,2060734.7,2155577.04,4216311.74,2016_18
2016,19,2073979.71,2174119.31,4248099.02,2016_19
2016,20,2102623.73,2214313.8,4316937.53,2016_20
2016,21,2145963.38,2266410.85,4412374.23,2016_21
2016,22,2183848.41,2313283.41,4497131.82,2016_22
2016,23,2233741.86,2364024.61,4597766.47,2016_23
2016,24,2295554.5,2408370.06,4703924.56,2016_24
2016,25,2324923.11,2419538.85,4744461.96,2016_25
2016,26,2281723.61,2365856.4,4647580.01,2016_26
2016,27,2213280.46,2288432.39,4501712.85,2016_27
2016,28,2171579.04,2239417.48,4410996.52,2016_28
2016,29,2159164.25,2222294.72,4381458.97,2016_29
2016,30,2176625.2,2229917.22,4406542.42,2016_30
2016,31,2158335.33,2195126.53,4353461.86,2016_31
2016,32,2145672.17,2169596.13,4315268.3,2016_32
2016,33,2165001.58,2180143.55,4345145.13,2016_33
2016,34,2156188.24,2162328.22,4318516.46,2016_34
2016,35,2161943.5,2172166.26,4334109.76,2016_35
2016,36,2114994.75,2123097.6,4238092.35,2016_36
2016,37,2032177.86,2027574.21,4059752.07,2016_37
2016,38,2005584.72,1992155.33,3997740.05,2016_38
2016,39,1968477.72,1949302.07,3917779.79,2016_39
2016,40,1966235.56,1950913.55,3917149.11,2016_40
2016,41,1966871.52,1946671.18,3913542.7,2016_41
2016,42,1956892.24,1922584.86,3879477.1,2016_42
2016,43,2016880.81,1978422.93,3995303.74,2016_43
2016,44,2118993.86,2080354.36,4199348.22,2016_44
2016,45,2187590.87,2154197.62,4341788.49,2016_45
2016,46,2141299.03,2112068.69,4253367.72,2016_46
2016,47,2064870.55,2029944.67,4094815.22,2016_47
2016,48,2047985.75,2004838.53,4052824.28,2016_48
2016,49,2070429.65,2021305.38,4091735.03,2016_49
2016,50,2152462.82,2099380.43,4251843.25,2016_50
2016,51,2240831.98,2173759.79,4414591.77,2016_51
2016,52,2266710.01,2184612.08,4451322.09,2016_52
2016,53,2266561.71,2176133.47,4442695.18,2016_53
2016,54,2281669.82,2181119.24,4462789.06,2016_54
2016,55,2305394.61,2201467.15,4506861.76,2016_55
2016,56,2278268.04,2169622.78,4447890.82,2016_56
2016,57,2238731.05,2116973.66,4355704.71,2016_57
2016,58,2224611.13,2090958.05,4315569.18,2016_58
2016,59,2178411.24,2032982.67,4211393.91,2016_59
